,scenario,version,modified function,value,input,time,# loops,time in ms
1284,branching,sequential,check relation,5,100,1540.1837527751925,100,1540.1837527751925
1285,branching,sequential,check relation,5,100,1540.2275286614895,100,1540.2275286614895
1286,branching,sequential,check relation,5,100,1540.7295506447554,100,1540.7295506447554
1287,branching,sequential,check relation,5,100,1543.4426665306091,100,1543.4426665306091
1288,branching,sequential,check relation,5,100,1590.101182460785,100,1590.101182460785
1289,branching,sequential,check relation,5,100,1539.639476686716,100,1539.639476686716
1290,branching,sequential,check relation,5,500,7774.642633274198,500,7774.642633274198
1291,branching,sequential,check relation,5,500,7761.647649109364,500,7761.647649109364
1292,branching,sequential,check relation,5,500,7714.519949629903,500,7714.519949629903
1293,branching,sequential,check relation,5,500,7762.253286316991,500,7762.253286316991
1294,branching,sequential,check relation,5,500,7768.512040376663,500,7768.512040376663
1295,branching,sequential,check relation,5,500,7769.910240545869,500,7769.910240545869
1296,branching,sequential,check relation,5,500,7782.811556011438,500,7782.811556011438
1297,branching,sequential,check relation,5,500,7778.671804815531,500,7778.671804815531
1298,branching,sequential,check relation,5,500,7753.788312897086,500,7753.788312897086
1299,branching,sequential,check relation,5,500,7751.985998824239,500,7751.985998824239
1300,branching,sequential,check relation,5,500,7757.431361824274,500,7757.431361824274
1301,branching,sequential,check relation,5,500,7763.70863430202,500,7763.70863430202
1302,branching,sequential,check relation,5,500,7749.574936926365,500,7749.574936926365
1303,branching,sequential,check relation,5,500,7719.09686550498,500,7719.09686550498
1304,branching,sequential,check relation,5,500,7736.556112766266,500,7736.556112766266
1305,branching,sequential,check relation,5,500,7752.617219462991,500,7752.617219462991
1306,branching,sequential,check relation,5,500,7752.475708723068,500,7752.475708723068
1307,branching,sequential,check relation,5,500,7782.388327643275,500,7782.388327643275
1308,branching,sequential,check relation,5,500,8038.163525983691,500,8038.163525983691
1309,branching,sequential,check relation,5,500,7768.4677969664335,500,7768.4677969664335
1310,branching,sequential,check relation,5,500,7768.35928298533,500,7768.35928298533
1311,branching,sequential,check relation,5,500,7773.993095383048,500,7773.993095383048
1312,branching,sequential,check relation,5,500,7784.485522657633,500,7784.485522657633
1313,branching,sequential,check relation,5,500,7776.423128321767,500,7776.423128321767
1314,branching,sequential,check relation,5,500,7772.313568741083,500,7772.313568741083
1315,branching,sequential,check relation,5,500,7711.726080626249,500,7711.726080626249
1316,branching,sequential,check relation,5,500,7765.819931402802,500,7765.819931402802
1317,branching,sequential,check relation,5,500,7765.473626554012,500,7765.473626554012
1318,branching,sequential,check relation,5,500,7768.5979548841715,500,7768.5979548841715
1319,branching,sequential,check relation,5,500,8037.345062941313,500,8037.345062941313
1320,branching,sequential,check relation,5,1000,15591.884383931756,1000,15591.884383931756
1321,branching,sequential,check relation,5,1000,15844.5787075907,1000,15844.5787075907
1322,branching,sequential,check relation,5,1000,15593.659801408648,1000,15593.659801408648
1323,branching,sequential,check relation,5,1000,15502.013370394709,1000,15502.013370394709
1324,branching,sequential,check relation,5,1000,15549.661936238408,1000,15549.661936238408
1325,branching,sequential,check relation,5,1000,15570.490643382072,1000,15570.490643382072
1326,branching,sequential,check relation,5,1000,15581.378815695643,1000,15581.378815695643
1327,branching,sequential,check relation,5,1000,15614.73055370152,1000,15614.73055370152
1328,branching,sequential,check relation,5,1000,15578.77260260284,1000,15578.77260260284
1329,branching,sequential,check relation,5,1000,15538.80357183516,1000,15538.80357183516
1330,branching,sequential,check relation,5,1000,15593.304969370363,1000,15593.304969370363
1331,branching,sequential,check relation,5,1000,15620.859302580357,1000,15620.859302580357
1332,branching,sequential,check relation,5,1000,15861.261874437332,1000,15861.261874437332
1333,branching,sequential,check relation,5,1000,15605.863073840736,1000,15605.863073840736
1334,branching,sequential,check relation,5,1000,15617.896309122443,1000,15617.896309122443
1335,branching,sequential,check relation,5,1000,15514.800993725656,1000,15514.800993725656
1336,branching,sequential,check relation,5,1000,15558.802900835872,1000,15558.802900835872
1337,branching,sequential,check relation,5,1000,15583.589604124429,1000,15583.589604124429
1338,branching,sequential,check relation,5,1000,15576.760314404964,1000,15576.760314404964
1339,branching,sequential,check relation,5,1000,15665.27217067778,1000,15665.27217067778
1340,branching,sequential,check relation,5,1000,15550.224915146828,1000,15550.224915146828
1341,branching,sequential,check relation,5,1000,15521.421112120152,1000,15521.421112120152
1342,branching,sequential,check relation,5,1000,15572.78854586184,1000,15572.78854586184
1343,branching,sequential,check relation,5,1000,15580.531287938356,1000,15580.531287938356
1344,branching,sequential,check relation,5,1000,15562.152240425348,1000,15562.152240425348
1345,branching,sequential,check relation,5,1000,15552.931627258658,1000,15552.931627258658
1346,branching,sequential,check relation,5,1000,15523.24246056378,1000,15523.24246056378
1347,branching,sequential,check relation,5,1000,15489.62851986289,1000,15489.62851986289
1348,branching,sequential,check relation,5,1000,15542.312813922765,1000,15542.312813922765
1349,branching,sequential,check relation,5,1000,15518.34768243134,1000,15518.34768243134
1350,branching,sequential,branch time relation,5,1,11.48780807852745,1,11.48780807852745
1351,branching,sequential,branch time relation,5,1,11.871563270688055,1,11.871563270688055
1352,branching,sequential,branch time relation,5,1,11.603033170104029,1,11.603033170104029
1353,branching,sequential,branch time relation,5,1,11.47056370973587,1,11.47056370973587
1354,branching,sequential,branch time relation,5,1,11.384982615709305,1,11.384982615709305
1355,branching,sequential,branch time relation,5,1,11.603839695453644,1,11.603839695453644
1356,branching,sequential,branch time relation,5,1,11.51370257139206,1,11.51370257139206
1357,branching,sequential,branch time relation,5,1,11.489031836390495,1,11.489031836390495
1358,branching,sequential,branch time relation,5,1,11.5545392036438,1,11.5545392036438
1359,branching,sequential,branch time relation,5,1,11.359140276908876,1,11.359140276908876
1360,branching,sequential,branch time relation,5,1,11.446937918663023,1,11.446937918663023
1361,branching,sequential,branch time relation,5,1,11.437704786658289,1,11.437704786658289
1362,branching,sequential,branch time relation,5,1,11.917127296328545,1,11.917127296328545
1363,branching,sequential,branch time relation,5,1,11.783801019191742,1,11.783801019191742
1364,branching,sequential,branch time relation,5,1,11.56880334019661,1,11.56880334019661
1365,branching,sequential,branch time relation,5,1,11.34808175265789,1,11.34808175265789
1366,branching,sequential,branch time relation,5,1,11.588191613554956,1,11.588191613554956
1367,branching,sequential,branch time relation,5,1,11.36893592774868,1,11.36893592774868
1368,branching,sequential,branch time relation,5,1,11.45150512456894,1,11.45150512456894
1369,branching,sequential,branch time relation,5,1,11.626828461885452,1,11.626828461885452
1370,branching,sequential,branch time relation,5,1,11.533528566360474,1,11.533528566360474
1371,branching,sequential,branch time relation,5,1,11.568507179617882,1,11.568507179617882
1372,branching,sequential,branch time relation,5,1,11.441344395279884,1,11.441344395279884
1373,branching,sequential,branch time relation,5,1,11.884408071637154,1,11.884408071637154
1374,branching,sequential,branch time relation,5,1,11.605257168412209,1,11.605257168412209
1375,branching,sequential,branch time relation,5,1,11.499900370836258,1,11.499900370836258
1376,branching,sequential,branch time relation,5,1,11.385474354028702,1,11.385474354028702
1377,branching,sequential,branch time relation,5,1,11.441688984632492,1,11.441688984632492
1378,branching,sequential,branch time relation,5,1,11.37608103454113,1,11.37608103454113
1379,branching,sequential,branch time relation,5,1,11.458657681941986,1,11.458657681941986
1380,branching,sequential,branch time relation,5,10,72.1135064959526,10,72.1135064959526
1381,branching,sequential,branch time relation,5,10,71.11531682312489,10,71.11531682312489
1382,branching,sequential,branch time relation,5,10,71.44024036824703,10,71.44024036824703
1383,branching,sequential,branch time relation,5,10,70.98579779267311,10,70.98579779267311
1384,branching,sequential,branch time relation,5,10,71.32711075246334,10,71.32711075246334
1385,branching,sequential,branch time relation,5,10,71.39987498521805,10,71.39987498521805
1386,branching,sequential,branch time relation,5,10,71.08061760663986,10,71.08061760663986
1387,branching,sequential,branch time relation,5,10,71.52258232235909,10,71.52258232235909
1388,branching,sequential,branch time relation,5,10,71.86589203774929,10,71.86589203774929
1389,branching,sequential,branch time relation,5,10,72.40721769630909,10,72.40721769630909
1390,branching,sequential,branch time relation,5,10,71.0804145783186,10,71.0804145783186
1391,branching,sequential,branch time relation,5,10,71.79705612361431,10,71.79705612361431
1392,branching,sequential,branch time relation,5,10,71.50889560580254,10,71.50889560580254
1393,branching,sequential,branch time relation,5,10,71.17028161883354,10,71.17028161883354
1394,branching,sequential,branch time relation,5,10,71.35673984885216,10,71.35673984885216
1395,branching,sequential,branch time relation,5,10,70.97818702459335,10,70.97818702459335
1396,branching,sequential,branch time relation,5,10,71.58600352704525,10,71.58600352704525
1397,branching,sequential,branch time relation,5,10,71.01515866816044,10,71.01515866816044
1398,branching,sequential,branch time relation,5,10,71.59505225718021,10,71.59505225718021
1399,branching,sequential,branch time relation,5,10,71.30483351647854,10,71.30483351647854
1400,branching,sequential,branch time relation,5,10,71.34095206856728,10,71.34095206856728
1401,branching,sequential,branch time relation,5,10,71.51522487401962,10,71.51522487401962
1402,branching,sequential,branch time relation,5,10,70.98648697137833,10,70.98648697137833
1403,branching,sequential,branch time relation,5,10,71.58532179892063,10,71.58532179892063
1404,branching,sequential,branch time relation,5,10,71.05095125734806,10,71.05095125734806
1405,branching,sequential,branch time relation,5,10,71.4593194425106,10,71.4593194425106
1406,branching,sequential,branch time relation,5,10,72.13047705590725,10,72.13047705590725
1407,branching,sequential,branch time relation,5,10,71.2539404630661,10,71.2539404630661
1408,branching,sequential,branch time relation,5,10,71.5616624802351,10,71.5616624802351
1409,branching,sequential,branch time relation,5,10,71.21634297072887,10,71.21634297072887
1410,branching,sequential,branch time relation,5,100,716.2723336368799,100,716.2723336368799
1411,branching,sequential,branch time relation,5,100,762.7328000962734,100,762.7328000962734
1412,branching,sequential,branch time relation,5,100,714.0948288142681,100,714.0948288142681
1413,branching,sequential,branch time relation,5,100,714.2230179160833,100,714.2230179160833
